Platform Type	Center	Platform	Level	Sample	Barcode	File Name
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8019-10	TCGA-HT-8019-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8019-10A-01D-2392-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8019-10	TCGA-HT-8019-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8019-10A-01D-2392-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8019-10	TCGA-HT-8019-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8019-10A-01D-2392-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8019-10	TCGA-HT-8019-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8019-10A-01D-2392-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8104-01	TCGA-HT-8104-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8104-01A-11D-2391-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8104-01	TCGA-HT-8104-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8104-01A-11D-2391-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8104-01	TCGA-HT-8104-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8104-01A-11D-2391-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8104-01	TCGA-HT-8104-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8104-01A-11D-2391-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8104-10	TCGA-HT-8104-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8104-10A-01D-2392-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8104-10	TCGA-HT-8104-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8104-10A-01D-2392-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8104-10	TCGA-HT-8104-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8104-10A-01D-2392-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8104-10	TCGA-HT-8104-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8104-10A-01D-2392-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8105-01	TCGA-HT-8105-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8105-01A-11D-2391-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8105-01	TCGA-HT-8105-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8105-01A-11D-2391-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8105-01	TCGA-HT-8105-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8105-01A-11D-2391-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8105-01	TCGA-HT-8105-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8105-01A-11D-2391-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8105-10	TCGA-HT-8105-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8105-10A-01D-2392-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8105-10	TCGA-HT-8105-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8105-10A-01D-2392-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8105-10	TCGA-HT-8105-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8105-10A-01D-2392-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8105-10	TCGA-HT-8105-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8105-10A-01D-2392-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8106-01	TCGA-HT-8106-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8106-01A-11D-2391-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8106-01	TCGA-HT-8106-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8106-01A-11D-2391-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8106-01	TCGA-HT-8106-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8106-01A-11D-2391-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8106-01	TCGA-HT-8106-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8106-01A-11D-2391-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8106-10	TCGA-HT-8106-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8106-10A-01D-2392-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8106-10	TCGA-HT-8106-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8106-10A-01D-2392-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8106-10	TCGA-HT-8106-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8106-10A-01D-2392-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8106-10	TCGA-HT-8106-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8106-10A-01D-2392-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8107-01	TCGA-HT-8107-01A-13D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8107-01A-13D-2391-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8107-01	TCGA-HT-8107-01A-13D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8107-01A-13D-2391-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8107-01	TCGA-HT-8107-01A-13D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8107-01A-13D-2391-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8107-01	TCGA-HT-8107-01A-13D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8107-01A-13D-2391-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8107-10	TCGA-HT-8107-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8107-10A-01D-2392-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8107-10	TCGA-HT-8107-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8107-10A-01D-2392-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8107-10	TCGA-HT-8107-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8107-10A-01D-2392-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8107-10	TCGA-HT-8107-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8107-10A-01D-2392-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8108-01	TCGA-HT-8108-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8108-01A-11D-2391-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8108-01	TCGA-HT-8108-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8108-01A-11D-2391-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8108-01	TCGA-HT-8108-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8108-01A-11D-2391-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8108-01	TCGA-HT-8108-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8108-01A-11D-2391-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8108-10	TCGA-HT-8108-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8108-10A-01D-2392-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8108-10	TCGA-HT-8108-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8108-10A-01D-2392-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8108-10	TCGA-HT-8108-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8108-10A-01D-2392-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8108-10	TCGA-HT-8108-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8108-10A-01D-2392-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8109-01	TCGA-HT-8109-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8109-01A-11D-2391-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8109-01	TCGA-HT-8109-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8109-01A-11D-2391-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8109-01	TCGA-HT-8109-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8109-01A-11D-2391-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8109-01	TCGA-HT-8109-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8109-01A-11D-2391-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8109-10	TCGA-HT-8109-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8109-10A-01D-2392-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8109-10	TCGA-HT-8109-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8109-10A-01D-2392-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8109-10	TCGA-HT-8109-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8109-10A-01D-2392-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8109-10	TCGA-HT-8109-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8109-10A-01D-2392-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8110-01	TCGA-HT-8110-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8110-01A-11D-2391-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8110-01	TCGA-HT-8110-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8110-01A-11D-2391-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8110-01	TCGA-HT-8110-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8110-01A-11D-2391-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8110-01	TCGA-HT-8110-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8110-01A-11D-2391-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8110-10	TCGA-HT-8110-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8110-10A-01D-2392-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8110-10	TCGA-HT-8110-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8110-10A-01D-2392-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8110-10	TCGA-HT-8110-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8110-10A-01D-2392-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8110-10	TCGA-HT-8110-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8110-10A-01D-2392-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8111-01	TCGA-HT-8111-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8111-01A-11D-2391-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8111-01	TCGA-HT-8111-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8111-01A-11D-2391-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8111-01	TCGA-HT-8111-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8111-01A-11D-2391-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8111-01	TCGA-HT-8111-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8111-01A-11D-2391-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8111-10	TCGA-HT-8111-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8111-10A-01D-2392-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8111-10	TCGA-HT-8111-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8111-10A-01D-2392-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8111-10	TCGA-HT-8111-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8111-10A-01D-2392-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8111-10	TCGA-HT-8111-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8111-10A-01D-2392-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8113-01	TCGA-HT-8113-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8113-01A-11D-2391-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8113-01	TCGA-HT-8113-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8113-01A-11D-2391-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8113-01	TCGA-HT-8113-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8113-01A-11D-2391-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8113-01	TCGA-HT-8113-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8113-01A-11D-2391-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8114-01	TCGA-HT-8114-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8114-01A-11D-2391-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8114-01	TCGA-HT-8114-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8114-01A-11D-2391-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8114-01	TCGA-HT-8114-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8114-01A-11D-2391-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8114-01	TCGA-HT-8114-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8114-01A-11D-2391-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8114-10	TCGA-HT-8114-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8114-10A-01D-2392-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8114-10	TCGA-HT-8114-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8114-10A-01D-2392-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8114-10	TCGA-HT-8114-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8114-10A-01D-2392-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8114-10	TCGA-HT-8114-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8114-10A-01D-2392-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8563-01	TCGA-HT-8563-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8563-01A-11D-2391-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8563-01	TCGA-HT-8563-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8563-01A-11D-2391-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8563-01	TCGA-HT-8563-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8563-01A-11D-2391-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8563-01	TCGA-HT-8563-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8563-01A-11D-2391-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8563-10	TCGA-HT-8563-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8563-10A-01D-2392-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8563-10	TCGA-HT-8563-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8563-10A-01D-2392-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8563-10	TCGA-HT-8563-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8563-10A-01D-2392-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8563-10	TCGA-HT-8563-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8563-10A-01D-2392-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8564-01	TCGA-HT-8564-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8564-01A-11D-2391-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8564-01	TCGA-HT-8564-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8564-01A-11D-2391-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8564-01	TCGA-HT-8564-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8564-01A-11D-2391-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8564-01	TCGA-HT-8564-01A-11D-2391-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8564-01A-11D-2391-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8564-10	TCGA-HT-8564-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8564-10A-01D-2392-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8564-10	TCGA-HT-8564-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8564-10A-01D-2392-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8564-10	TCGA-HT-8564-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8564-10A-01D-2392-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-8564-10	TCGA-HT-8564-10A-01D-2392-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-8564-10A-01D-2392-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HW-7486-01	TCGA-HW-7486-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HW-7486-01A-11D-2023-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HW-7486-01	TCGA-HW-7486-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HW-7486-01A-11D-2023-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HW-7486-01	TCGA-HW-7486-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HW-7486-01A-11D-2023-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HW-7486-01	TCGA-HW-7486-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HW-7486-01A-11D-2023-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HW-7486-10	TCGA-HW-7486-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HW-7486-10A-01D-2023-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HW-7486-10	TCGA-HW-7486-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HW-7486-10A-01D-2023-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HW-7486-10	TCGA-HW-7486-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HW-7486-10A-01D-2023-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HW-7486-10	TCGA-HW-7486-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HW-7486-10A-01D-2023-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HW-7487-01	TCGA-HW-7487-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HW-7487-01A-11D-2023-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HW-7487-01	TCGA-HW-7487-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HW-7487-01A-11D-2023-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HW-7487-01	TCGA-HW-7487-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HW-7487-01A-11D-2023-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HW-7487-01	TCGA-HW-7487-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HW-7487-01A-11D-2023-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HW-7487-10	TCGA-HW-7487-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HW-7487-10A-01D-2023-01__snp_analysis.hg18.seg.txt
